order_id,customer_id,seller_id,order_date,approved_date,ship_date,delivered_date,estimated_delivery,product_category,payment_type,payment_installments,price,freight_value,order_qty,total_value,review_score,customer_state,on_time_delivery,delivery_days
ORD100146,CUST97896,SELL4293,2017-03-19,2017-03-19 19:00:00,2017-03-20,2017-04-15,2017-04-08,electronics,credit_card,2,57.03,7.91,1,64.94,5.0,SP,0,26
ORD100147,CUST69427,SELL1167,2017-03-15,2017-03-15 15:00:00,2017-03-17,2017-04-02,2017-04-09,home_appliances,credit_card,2,21.58,3.52,1,25.1,5.0,MS,1,16
ORD100148,CUST28129,SELL1472,2016-12-28,2016-12-28 00:00:00,2016-12-31,2017-01-28,2017-01-31,automotive,credit_card,6,104.31,16.46,2,225.08,5.0,SP,1,28
ORD100149,CUST46441,SELL1741,2017-02-06,2017-02-06 21:00:00,2017-02-07,2017-02-14,2017-03-08,electronics,credit_card,1,131.89,30.57,1,162.46,5.0,SP,1,7
ORD100150,CUST50945,SELL1855,2018-06-25,2018-06-25 22:00:00,2018-06-30,2018-07-08,2018-07-26,furniture,credit_card,10,102.51,23.73,1,126.24,5.0,SP,1,8
ORD100151,CUST79091,SELL2148,2017-01-15,2017-01-15 00:00:00,2017-01-19,2017-02-11,2017-02-21,furniture,boleto,1,104.51,29.32,2,238.34,5.0,SP,1,23
ORD100152,CUST11201,SELL2928,2018-06-01,2018-06-01 20:00:00,2018-06-02,2018-06-06,2018-07-05,books,credit_card,1,16.42,3.78,3,53.04,5.0,MG,1,4
ORD100153,CUST51588,SELL3099,2018-04-29,2018-04-29 22:00:00,2018-05-01,2018-05-26,2018-06-04,beauty,credit_card,3,118.11,29.18,1,147.29,5.0,GO,1,25
ORD100154,CUST96784,SELL4290,2018-06-11,2018-06-11 18:00:00,2018-06-15,2018-06-19,2018-07-23,toys,credit_card,2,45.86,9.43,4,192.87,4.0,SP,1,4
ORD100155,CUST84475,SELL1197,2018-07-09,2018-07-09 04:00:00,2018-07-12,2018-08-01,2018-07-22,toys,credit_card,4,234.24,37.72,1,271.96,5.0,SP,0,20
ORD100156,CUST31899,SELL4440,2016-10-31,2016-10-31 17:00:00,2016-11-05,2016-11-25,2016-11-27,sports,credit_card,1,55.13,2.79,2,113.05,5.0,RJ,1,20
ORD100157,CUST91837,SELL1395,2018-06-02,2018-06-02 20:00:00,2018-06-06,2018-06-15,2018-07-15,home_appliances,credit_card,1,21.84,5.7,4,93.06,5.0,RS,1,9
ORD100158,CUST58101,SELL1637,2017-01-19,2017-01-19 13:00:00,2017-01-20,2017-01-31,2017-02-01,food,boleto,8,45.92,9.08,1,55.0,5.0,SP,1,11
ORD100159,CUST68620,SELL1476,2018-04-27,2018-04-27 20:00:00,2018-04-29,2018-05-02,2018-06-08,clothing,credit_card,1,157.76,21.26,1,179.02,5.0,ES,1,3
ORD100160,CUST44778,SELL3479,2017-04-03,2017-04-03 20:00:00,2017-04-06,2017-04-09,2017-04-22,furniture,boleto,1,149.57,39.41,1,188.98,5.0,SP,1,3
ORD100161,CUST81573,SELL2040,2018-04-11,2018-04-11 18:00:00,2018-04-15,2018-04-24,2018-04-28,electronics,credit_card,1,56.29,14.49,1,70.78,5.0,SP,1,9
ORD100162,CUST49819,SELL1436,2017-08-19,2017-08-19 22:00:00,2017-08-20,2017-08-27,2017-09-13,beauty,credit_card,3,40.17,5.01,1,45.18,5.0,RS,1,7
ORD100163,CUST12511,SELL3556,2016-10-01,2016-10-01 05:00:00,2016-10-06,2016-10-18,2016-11-01,clothing,voucher,1,198.64,58.06,1,256.7,5.0,MT,1,12
ORD100164,CUST58763,SELL2451,2017-02-03,2017-02-03 13:00:00,2017-02-07,2017-02-15,2017-03-15,clothing,credit_card,2,87.33,17.9,1,105.23,5.0,BA,1,8
ORD100165,CUST84957,SELL4344,2017-07-15,2017-07-15 05:00:00,2017-07-20,2017-08-19,2017-07-31,home_appliances,credit_card,2,42.19,5.57,1,47.76,3.0,BA,0,30
ORD100166,CUST22595,SELL1876,2016-10-30,2016-10-30 13:00:00,2016-11-01,2016-11-05,2016-11-18,automotive,credit_card,1,24.06,1.24,1,25.3,4.0,SP,1,4
ORD100167,CUST71907,SELL2130,2017-04-05,2017-04-05 15:00:00,2017-04-08,2017-04-17,2017-05-17,food,credit_card,2,81.55,15.38,1,96.93,5.0,SP,1,9
ORD100168,CUST86965,SELL1450,2016-12-02,2016-12-02 16:00:00,2016-12-04,2016-12-16,2016-12-16,furniture,boleto,3,37.28,4.15,2,78.71,5.0,SC,1,12
ORD100169,CUST32590,SELL3733,2017-01-15,2017-01-15 11:00:00,2017-01-16,2017-01-22,2017-02-03,clothing,boleto,1,28.14,7.19,1,35.33,5.0,SC,1,6
ORD100170,CUST31181,SELL4792,2018-07-13,2018-07-13 12:00:00,2018-07-16,2018-07-29,2018-08-12,home_appliances,credit_card,3,13.75,4.07,1,17.82,5.0,SC,1,13
ORD100171,CUST52382,SELL4381,2018-07-02,2018-07-02 21:00:00,2018-07-07,2018-07-14,2018-08-16,books,boleto,1,33.46,5.61,2,72.53,3.0,MG,1,7
ORD100172,CUST80919,SELL4773,2018-08-21,2018-08-21 01:00:00,2018-08-25,2018-09-23,2018-10-03,electronics,credit_card,2,24.37,6.07,1,30.44,4.0,MG,1,29
ORD100173,CUST80097,SELL3492,2018-06-27,2018-06-27 16:00:00,2018-07-01,2018-07-31,2018-07-25,automotive,credit_card,1,74.63,9.28,1,83.91,5.0,BA,0,30
ORD100174,CUST75548,SELL2332,2017-05-04,2017-05-04 09:00:00,2017-05-08,2017-05-24,2017-05-21,home_appliances,credit_card,1,48.45,10.54,1,58.99,4.0,RJ,0,16
ORD100175,CUST43996,SELL1400,2018-05-17,2018-05-17 21:00:00,2018-05-19,2018-06-12,2018-06-04,electronics,credit_card,3,7.98,0.53,2,16.49,5.0,SP,0,24
ORD100176,CUST64349,SELL1295,2017-05-01,2017-05-01 07:00:00,2017-05-02,2017-05-24,2017-05-20,toys,credit_card,1,96.53,9.28,1,105.81,5.0,MS,0,22
ORD100177,CUST30369,SELL3278,2018-07-23,2018-07-23 11:00:00,2018-07-25,2018-07-31,2018-08-24,health,credit_card,4,16.34,0.89,1,17.23,5.0,RJ,1,6
ORD100178,CUST11185,SELL4188,2017-04-13,2017-04-13 16:00:00,2017-04-18,2017-05-05,2017-05-05,toys,credit_card,3,153.02,7.88,2,313.92,5.0,SP,1,17
ORD100179,CUST81144,SELL2940,2018-01-16,2018-01-16 10:00:00,2018-01-21,2018-02-01,2018-02-19,automotive,boleto,2,23.7,2.87,2,50.27,5.0,AM,1,11
ORD100180,CUST43679,SELL3815,2017-04-09,2017-04-09 16:00:00,2017-04-11,2017-04-14,2017-05-18,furniture,boleto,6,165.38,10.22,1,175.6,5.0,SP,1,3
ORD100181,CUST47441,SELL3092,2018-01-28,2018-01-28 10:00:00,2018-02-01,2018-03-02,2018-03-11,toys,credit_card,1,14.55,1.26,1,15.81,5.0,SP,1,29
ORD100182,CUST36242,SELL4028,2017-08-18,2017-08-18 09:00:00,2017-08-21,2017-09-05,2017-09-24,beauty,boleto,1,11.79,2.44,5,61.39,5.0,PR,1,15
ORD100183,CUST71126,SELL2417,2017-07-07,2017-07-07 02:00:00,2017-07-09,2017-08-06,2017-07-25,home_appliances,credit_card,6,73.21,11.16,1,84.37,3.0,SP,0,28
ORD100184,CUST94686,SELL4315,2018-01-08,2018-01-08 22:00:00,2018-01-09,2018-01-18,2018-02-16,electronics,credit_card,1,19.8,2.86,2,42.46,5.0,SP,1,9
ORD100185,CUST31722,SELL3208,2018-07-12,2018-07-12 06:00:00,2018-07-14,2018-07-31,2018-08-11,sports,credit_card,1,92.07,27.59,1,119.66,5.0,RS,1,17
ORD100186,CUST37189,SELL1536,2017-12-24,2017-12-24 04:00:00,2017-12-25,2018-01-17,2018-01-07,beauty,credit_card,1,123.83,16.74,1,140.57,2.0,SP,0,23
ORD100187,CUST24714,SELL4243,2017-05-11,2017-05-11 22:00:00,2017-05-16,2017-05-25,2017-06-12,home_appliances,credit_card,10,24.21,3.19,3,75.82,5.0,SP,1,9
ORD100188,CUST88325,SELL3798,2017-11-14,2017-11-14 20:00:00,2017-11-18,2017-12-14,2017-12-05,beauty,credit_card,4,124.5,32.62,1,157.12,5.0,PE,0,26
ORD100189,CUST17971,SELL1535,2018-05-24,2018-05-24 13:00:00,2018-05-25,2018-05-28,2018-06-10,health,credit_card,1,40.53,2.36,1,42.89,5.0,SP,1,3
ORD100190,CUST50482,SELL4341,2018-01-03,2018-01-03 17:00:00,2018-01-04,2018-01-24,2018-02-10,clothing,credit_card,2,98.61,16.55,1,115.16,5.0,SP,1,20
ORD100191,CUST77362,SELL3978,2017-12-03,2017-12-03 16:00:00,2017-12-08,2017-12-24,2017-12-25,clothing,credit_card,1,134.97,15.91,1,150.88,5.0,SP,1,16
ORD100192,CUST12777,SELL3967,2018-06-01,2018-06-01 07:00:00,2018-06-02,2018-06-13,2018-06-20,automotive,credit_card,1,54.98,15.59,2,125.55,4.0,PR,1,11
ORD100193,CUST86171,SELL4767,2017-02-14,2017-02-14 03:00:00,2017-02-17,2017-03-07,2017-03-10,electronics,credit_card,2,355.83,69.14,5,1848.29,4.0,RS,1,18
ORD100194,CUST28861,SELL2628,2017-05-03,2017-05-03 16:00:00,2017-05-05,2017-05-25,2017-06-05,clothing,boleto,6,31.61,8.22,2,71.44,5.0,SP,1,20
ORD100195,CUST37108,SELL3923,2017-03-14,2017-03-14 20:00:00,2017-03-15,2017-04-01,2017-04-09,clothing,voucher,4,96.91,27.7,1,124.61,5.0,SP,1,17
ORD100196,CUST21270,SELL3220,2017-08-16,2017-08-16 07:00:00,2017-08-21,2017-09-06,2017-09-11,clothing,boleto,1,147.41,33.87,2,328.69,5.0,RJ,1,16
ORD100197,CUST92954,SELL4687,2017-11-12,2017-11-12 10:00:00,2017-11-15,2017-11-18,2017-12-17,clothing,credit_card,10,12.32,1.76,1,14.08,5.0,RS,1,3
ORD100198,CUST58603,SELL1150,2017-04-20,2017-04-21 00:00:00,2017-04-26,2017-05-14,2017-05-31,clothing,credit_card,1,15.81,2.86,2,34.48,2.0,SP,1,18
ORD100199,CUST12483,SELL4883,2017-04-02,2017-04-02 23:00:00,2017-04-07,2017-04-26,2017-05-02,books,credit_card,3,29.16,3.64,1,32.8,5.0,RS,1,19
ORD100200,CUST52295,SELL2918,2017-10-01,2017-10-01 17:00:00,2017-10-06,2017-10-12,2017-10-16,furniture,credit_card,1,47.92,4.97,1,52.89,4.0,RJ,1,6
ORD100201,CUST57132,SELL1183,2018-01-10,2018-01-10 05:00:00,2018-01-13,2018-01-28,2018-02-21,home_appliances,boleto,1,72.49,19.58,2,164.56,1.0,SP,1,15
ORD100202,CUST69337,SELL3182,2016-10-16,2016-10-16 19:00:00,2016-10-21,2016-11-17,2016-11-17,electronics,voucher,3,8.4,1.45,3,26.65,5.0,SP,1,27
ORD100203,CUST98649,SELL1440,2017-01-31,2017-02-01 00:00:00,2017-02-04,2017-02-21,2017-02-16,electronics,credit_card,3,202.78,18.77,1,221.55,5.0,RS,0,17
ORD100204,CUST61616,SELL3676,2017-09-09,2017-09-09 20:00:00,2017-09-10,2017-10-06,2017-10-12,electronics,credit_card,3,122.47,27.4,1,149.87,5.0,MG,1,26
ORD100205,CUST56977,SELL1836,2018-08-22,2018-08-22 01:00:00,2018-08-27,2018-09-14,2018-09-26,home_appliances,credit_card,1,205.96,14.98,1,220.94,1.0,ES,1,18
ORD100206,CUST94513,SELL2880,2016-10-03,2016-10-03 16:00:00,2016-10-05,2016-10-08,2016-10-31,sports,credit_card,2,23.04,4.12,3,73.24,2.0,PR,1,3
ORD100207,CUST98414,SELL3696,2017-05-17,2017-05-17 20:00:00,2017-05-20,2017-05-24,2017-06-02,books,credit_card,4,64.13,7.18,2,135.44,4.0,SP,1,4
ORD100208,CUST96689,SELL3186,2018-03-04,2018-03-04 07:00:00,2018-03-06,2018-03-20,2018-04-15,furniture,credit_card,1,43.35,6.03,1,49.38,4.0,MG,1,14
ORD100209,CUST12509,SELL1573,2017-12-04,2017-12-04 08:00:00,2017-12-07,2017-12-23,2018-01-05,electronics,voucher,1,58.55,11.77,2,128.87,1.0,SP,1,16
ORD100210,CUST17634,SELL4620,2018-08-06,2018-08-06 14:00:00,2018-08-08,2018-08-25,2018-08-25,computers,credit_card,2,34.58,5.07,2,74.23,4.0,RJ,1,17
ORD100211,CUST78891,SELL2960,2016-11-08,2016-11-08 23:00:00,2016-11-12,2016-12-08,2016-12-02,beauty,credit_card,3,69.45,10.81,2,149.71,5.0,AM,0,26
ORD100212,CUST40014,SELL3414,2017-05-08,2017-05-08 21:00:00,2017-05-10,2017-06-05,2017-06-07,furniture,credit_card,1,19.05,1.34,1,20.39,4.0,RJ,1,26
ORD100213,CUST68088,SELL4189,2018-06-16,2018-06-16 08:00:00,2018-06-21,2018-06-25,2018-07-08,sports,credit_card,3,153.17,11.45,1,164.62,4.0,MG,1,4
ORD100214,CUST82860,SELL1665,2018-01-19,2018-01-19 00:00:00,2018-01-20,2018-02-13,2018-02-12,home_appliances,boleto,1,227.7,39.0,1,266.7,4.0,SP,0,24
ORD100215,CUST27371,SELL1650,2018-04-21,2018-04-21 09:00:00,2018-04-25,2018-04-29,2018-05-26,electronics,voucher,4,76.86,16.07,1,92.93,3.0,SP,1,4
ORD100216,CUST74829,SELL3035,2018-02-21,2018-02-21 11:00:00,2018-02-23,2018-03-11,2018-04-02,sports,voucher,2,292.27,62.87,1,355.14,5.0,BA,1,16
ORD100217,CUST17136,SELL2270,2018-04-14,2018-04-14 13:00:00,2018-04-18,2018-05-11,2018-05-09,beauty,credit_card,1,27.28,7.19,1,34.47,5.0,RJ,0,23
ORD100218,CUST88924,SELL3910,2016-11-21,2016-11-21 08:00:00,2016-11-23,2016-12-18,2016-12-16,home_appliances,credit_card,1,33.63,6.5,2,73.76,3.0,SP,0,25
ORD100219,CUST63503,SELL4233,2017-12-16,2017-12-16 17:00:00,2017-12-20,2018-01-06,2018-01-18,books,credit_card,1,308.55,63.82,1,372.37,5.0,MG,1,17
ORD100220,CUST77607,SELL2080,2017-09-06,2017-09-07 00:00:00,2017-09-09,2017-09-29,2017-09-28,computers,boleto,4,41.4,8.34,1,49.74,2.0,SP,0,20
ORD100221,CUST85857,SELL4082,2016-10-11,2016-10-11 01:00:00,2016-10-15,2016-11-01,2016-10-26,food,credit_card,1,353.4,66.72,1,420.12,5.0,SP,0,17
ORD100222,CUST26551,SELL4266,2018-03-07,2018-03-07 17:00:00,2018-03-11,2018-03-18,2018-04-05,toys,credit_card,1,180.37,40.45,1,220.82,3.0,SP,1,7
ORD100223,CUST18344,SELL2886,2017-09-14,2017-09-14 04:00:00,2017-09-19,2017-10-06,2017-09-29,home_appliances,credit_card,10,118.32,21.64,1,139.96,5.0,PE,0,17
ORD100224,CUST31538,SELL3837,2018-04-20,2018-04-20 00:00:00,2018-04-25,2018-05-04,2018-05-21,books,credit_card,1,45.33,4.34,1,49.67,3.0,MT,1,9
ORD100225,CUST56069,SELL2868,2017-06-19,2017-06-19 20:00:00,2017-06-20,2017-06-26,2017-07-25,health,credit_card,2,,59.81,1,332.9,4.0,RS,1,6
ORD100226,CUST67815,SELL4817,2018-08-14,2018-08-14 18:00:00,2018-08-19,2018-08-22,2018-09-16,food,credit_card,2,63.87,12.4,2,140.14,5.0,AM,1,3
ORD100227,CUST35748,SELL1123,2017-03-11,2017-03-11 05:00:00,2017-03-13,2017-03-31,2017-03-31,furniture,debit_card,4,64.17,5.49,1,69.66,2.0,SP,1,18
ORD100228,CUST84065,SELL4096,2017-05-19,2017-05-19 14:00:00,2017-05-24,2017-05-30,2017-06-23,electronics,credit_card,1,79.78,10.31,1,90.09,1.0,AM,1,6
ORD100229,CUST79613,SELL4601,2018-06-11,2018-06-11 01:00:00,2018-06-12,2018-06-27,2018-07-02,electronics,credit_card,2,89.0,11.07,2,189.07,5.0,SP,1,15
ORD100230,CUST59762,SELL4224,2017-01-19,2017-01-19 02:00:00,2017-01-22,2017-02-18,2017-02-28,books,boleto,1,153.83,14.16,1,167.99,5.0,SP,1,27
ORD100231,CUST30153,SELL2268,2017-12-16,2017-12-16 19:00:00,2017-12-17,2018-01-02,2018-01-20,clothing,credit_card,4,9.68,1.94,1,11.62,5.0,SP,1,16
ORD100232,CUST82563,SELL4566,2016-12-09,2016-12-09 14:00:00,2016-12-14,2017-01-09,2017-01-21,electronics,credit_card,3,24.39,1.95,1,26.34,2.0,GO,1,26
ORD100233,CUST77606,SELL2109,2017-02-14,2017-02-14 02:00:00,2017-02-19,2017-03-17,2017-03-29,clothing,credit_card,2,41.85,3.98,2,87.68,5.0,SP,1,26
ORD100234,CUST11445,SELL2529,2017-03-29,2017-03-29 02:00:00,2017-04-01,2017-04-15,2017-04-12,clothing,credit_card,1,15.89,3.64,1,19.53,3.0,SP,0,14
ORD100235,CUST19980,SELL1413,2016-10-26,2016-10-26 13:00:00,2016-10-31,2016-11-03,2016-11-19,beauty,credit_card,1,22.08,2.43,1,24.51,5.0,RS,1,3
ORD100236,CUST23089,SELL4410,2017-09-12,2017-09-12 23:00:00,2017-09-16,2017-10-15,2017-10-21,books,credit_card,8,83.59,9.39,3,260.16,5.0,SP,1,29
ORD100237,CUST22037,SELL4110,2017-08-11,2017-08-11 17:00:00,2017-08-16,2017-09-05,2017-09-15,health,credit_card,8,56.75,4.29,1,61.04,5.0,SP,1,20
ORD100238,CUST36025,SELL3991,2017-06-16,2017-06-17 00:00:00,2017-06-19,2017-07-10,2017-07-16,food,credit_card,2,19.26,1.29,2,39.81,4.0,SP,1,21
ORD100239,CUST49109,SELL4132,2018-02-19,2018-02-20 00:00:00,2018-02-23,2018-03-09,2018-03-12,beauty,boleto,2,74.09,21.5,1,95.59,1.0,MG,1,14
ORD100240,CUST48434,SELL1688,2017-03-15,2017-03-16 00:00:00,2017-03-18,2017-03-28,2017-03-28,clothing,credit_card,6,39.5,2.61,1,42.11,5.0,MS,1,10
ORD100241,CUST19114,SELL3265,2017-10-07,2017-10-07 09:00:00,2017-10-11,2017-10-23,2017-10-28,furniture,boleto,1,145.53,8.4,1,153.93,5.0,SP,1,12
ORD100242,CUST74331,SELL1416,2018-01-21,2018-01-21 03:00:00,2018-01-23,2018-02-12,2018-02-09,electronics,credit_card,2,65.33,4.16,1,69.49,5.0,SP,0,20
ORD100243,CUST91792,SELL1582,2017-12-19,2017-12-19 20:00:00,2017-12-21,2018-01-01,2018-01-09,clothing,credit_card,6,65.74,9.68,2,141.16,4.0,MG,1,11
ORD100244,CUST58220,SELL3642,2018-02-16,2018-02-16 19:00:00,2018-02-20,2018-03-06,2018-04-01,electronics,credit_card,1,15.34,1.0,1,16.34,5.0,SC,1,14
ORD100245,CUST57885,SELL1560,2018-06-21,2018-06-21 07:00:00,2018-06-22,2018-07-03,2018-07-22,clothing,credit_card,1,27.03,7.38,2,61.44,5.0,MG,1,11
ORD100246,CUST40589,SELL2936,2017-08-31,2017-08-31 11:00:00,2017-09-04,2017-09-15,2017-09-19,clothing,credit_card,2,49.72,6.68,3,155.84,3.0,GO,1,11
ORD100247,CUST38722,SELL4648,2017-03-13,2017-03-13 15:00:00,2017-03-14,2017-03-26,2017-04-02,electronics,boleto,1,80.26,6.31,2,166.83,4.0,AM,1,12
ORD100248,CUST78634,SELL4218,2016-11-08,2016-11-08 17:00:00,2016-11-09,2016-11-25,2016-12-06,electronics,boleto,1,113.22,10.89,1,124.11,,SC,1,16
ORD100249,CUST91881,SELL2575,2017-02-02,2017-02-02 15:00:00,2017-02-04,2017-02-22,2017-02-18,electronics,credit_card,1,50.53,7.02,1,57.55,3.0,SP,0,18
ORD100250,CUST43905,SELL3006,2017-01-31,2017-01-31 23:00:00,2017-02-03,2017-03-04,2017-02-14,furniture,credit_card,1,34.69,8.83,2,78.21,5.0,SP,0,29
ORD100251,CUST41159,SELL1251,2017-10-08,2017-10-08 12:00:00,2017-10-12,2017-11-09,2017-10-31,electronics,boleto,12,457.04,60.69,3,1431.81,5.0,RJ,0,28
ORD100252,CUST50023,SELL3546,2017-12-10,2017-12-10 09:00:00,2017-12-11,2017-12-31,2018-01-07,home_appliances,boleto,3,621.12,67.86,1,688.98,5.0,AM,1,20
ORD100253,CUST39558,SELL2661,2018-07-14,2018-07-14 06:00:00,2018-07-15,2018-08-13,2018-08-24,home_appliances,boleto,1,21.95,1.66,1,23.61,5.0,SP,1,29
ORD100254,CUST26831,SELL1519,2017-04-03,2017-04-03 10:00:00,2017-04-07,2017-05-07,2017-05-17,toys,credit_card,1,224.73,35.04,1,259.77,5.0,MT,1,30
ORD100255,CUST58539,SELL3971,2018-03-02,2018-03-02 13:00:00,2018-03-03,2018-03-16,2018-03-13,electronics,credit_card,1,252.7,30.94,1,283.64,3.0,RJ,0,13
ORD100256,CUST11275,SELL4435,2017-01-06,2017-01-06 22:00:00,2017-01-08,2017-01-12,2017-01-28,sports,credit_card,1,106.4,31.32,1,137.72,5.0,SP,1,4
ORD100257,CUST55438,SELL2225,2016-11-25,2016-11-25 19:00:00,2016-11-29,2016-12-14,2016-12-21,clothing,credit_card,3,249.85,34.84,2,534.54,5.0,SP,1,15
ORD100258,CUST41556,SELL3430,2018-08-07,2018-08-07 05:00:00,2018-08-12,2018-08-25,2018-08-29,toys,boleto,1,29.51,6.06,1,35.57,5.0,SP,1,13
ORD100259,CUST87053,SELL3971,2017-12-21,2017-12-21 20:00:00,2017-12-25,2018-01-08,2018-01-23,furniture,credit_card,1,26.32,4.08,1,30.4,5.0,SP,1,14
ORD100260,CUST66679,SELL3777,2016-10-27,2016-10-27 10:00:00,2016-10-28,2016-11-04,2016-11-11,beauty,credit_card,1,13.34,0.97,1,14.31,4.0,MS,1,7
ORD100261,CUST67885,SELL2424,2017-07-07,2017-07-07 12:00:00,2017-07-12,2017-08-11,2017-07-31,sports,credit_card,1,31.98,4.27,1,36.25,3.0,SC,0,30
ORD100262,CUST16255,SELL3847,2017-05-25,2017-05-25 20:00:00,2017-05-29,2017-06-27,2017-06-19,electronics,credit_card,1,40.8,8.35,2,89.95,4.0,SP,0,29
ORD100263,CUST59933,SELL1768,2017-01-29,2017-01-29 11:00:00,2017-02-01,2017-03-03,2017-02-15,sports,boleto,1,68.14,19.86,2,156.14,5.0,PR,0,30
ORD100264,CUST22404,SELL1276,2017-08-22,2017-08-22 23:00:00,2017-08-26,2017-09-12,2017-10-01,electronics,credit_card,8,119.24,32.37,1,151.61,1.0,MG,1,17
ORD100265,CUST31065,SELL1050,2018-04-10,2018-04-10 13:00:00,2018-04-14,2018-05-11,2018-05-06,books,boleto,1,39.47,4.25,1,43.72,5.0,SP,0,27
ORD100266,CUST30136,SELL3405,2018-05-04,2018-05-04 14:00:00,2018-05-09,2018-05-30,2018-06-06,computers,boleto,1,41.06,9.49,1,50.55,4.0,BA,1,21
ORD100267,CUST70272,SELL3584,2017-02-18,2017-02-18 17:00:00,2017-02-22,2017-03-04,2017-04-01,books,credit_card,3,59.17,3.01,1,62.18,4.0,SP,1,10
ORD100268,CUST96365,SELL2395,2017-05-06,2017-05-06 00:00:00,2017-05-11,2017-06-08,2017-06-05,home_appliances,credit_card,2,287.06,68.57,1,355.63,4.0,SP,0,28
ORD100269,CUST93171,SELL4306,2018-05-07,2018-05-07 04:00:00,2018-05-08,2018-05-15,2018-05-23,clothing,credit_card,1,74.13,21.57,3,243.96,5.0,SP,1,7
ORD100270,CUST33004,SELL2516,2018-05-21,2018-05-21 02:00:00,2018-05-22,2018-06-01,2018-06-02,health,credit_card,10,473.41,123.3,1,596.71,5.0,AM,1,10
ORD100271,CUST62481,SELL1794,2017-01-19,2017-01-19 23:00:00,2017-01-20,2017-01-24,2017-02-16,books,boleto,3,,24.97,1,295.59,5.0,SP,1,4
ORD100272,CUST20541,SELL3353,2017-12-16,2017-12-16 16:00:00,2017-12-17,2018-01-15,2018-01-10,toys,credit_card,3,113.48,18.92,1,132.4,5.0,RS,0,29
ORD100273,CUST50242,SELL3689,2017-01-14,2017-01-14 07:00:00,2017-01-18,2017-02-09,2017-02-01,home_appliances,boleto,1,117.3,27.14,1,144.44,5.0,RS,0,22
ORD100274,CUST10412,SELL2709,2018-06-05,2018-06-05 08:00:00,2018-06-09,2018-07-06,2018-07-01,beauty,credit_card,3,205.95,55.15,2,467.05,5.0,SP,0,27
ORD100275,CUST72464,SELL4421,2017-06-30,2017-06-30 13:00:00,2017-07-04,2017-07-08,2017-07-25,food,boleto,1,21.01,1.32,1,22.33,5.0,SC,1,4
ORD100276,CUST65336,SELL2887,2017-12-19,2017-12-19 16:00:00,2017-12-24,2018-01-22,2018-01-12,sports,boleto,4,233.08,28.69,1,261.77,5.0,SP,0,29
ORD100277,CUST31976,SELL4221,2018-04-26,2018-04-26 20:00:00,2018-04-29,2018-05-15,2018-05-14,home_appliances,credit_card,6,52.34,11.0,1,63.34,4.0,SP,0,16
ORD100278,CUST51868,SELL2641,2017-03-13,2017-03-13 07:00:00,2017-03-17,2017-04-02,2017-04-09,furniture,credit_card,1,22.16,3.48,1,25.64,4.0,BA,1,16
ORD100279,CUST34218,SELL4634,2017-05-25,2017-05-25 09:00:00,2017-05-27,2017-06-19,2017-06-20,beauty,credit_card,4,114.95,33.41,2,263.31,4.0,SP,1,23
ORD100280,CUST50611,SELL4978,2016-10-01,2016-10-01 18:00:00,2016-10-02,2016-10-06,2016-10-25,toys,credit_card,2,81.06,7.42,1,88.48,5.0,SP,1,4
ORD100281,CUST43970,SELL2509,2018-03-11,2018-03-11 13:00:00,2018-03-15,2018-03-22,2018-04-03,furniture,boleto,4,129.72,36.24,1,165.96,4.0,SP,1,7
ORD100282,CUST93413,SELL4399,2017-02-05,2017-02-05 06:00:00,2017-02-09,2017-02-28,2017-03-04,health,credit_card,8,121.81,26.16,1,147.97,5.0,MG,1,19
ORD100283,CUST93725,SELL2094,2017-04-22,2017-04-22 13:00:00,2017-04-24,2017-05-19,2017-06-02,books,voucher,3,123.12,26.75,1,149.87,4.0,MG,1,25
ORD100284,CUST55310,SELL1006,2017-10-22,2017-10-22 15:00:00,2017-10-23,2017-10-30,2017-11-21,beauty,credit_card,10,-99.0,14.18,1,146.26,5.0,SP,1,7
ORD100285,CUST56371,SELL3974,2018-04-02,2018-04-02 17:00:00,2018-04-04,2018-05-03,2018-04-18,sports,credit_card,8,75.45,17.9,1,93.35,5.0,GO,0,29
ORD100286,CUST95760,SELL3681,2018-05-10,2018-05-10 04:00:00,2018-05-12,2018-05-19,2018-05-29,beauty,credit_card,1,-99.0,9.25,1,93.0,4.0,GO,1,7
ORD100287,CUST32731,SELL2764,2017-11-21,2017-11-21 13:00:00,2017-11-24,2017-12-02,2018-01-03,toys,credit_card,3,70.31,8.52,2,149.14,4.0,RJ,1,8
ORD100288,CUST73209,SELL1048,2017-12-31,2017-12-31 18:00:00,2018-01-03,2018-02-01,2018-02-01,sports,credit_card,6,241.04,65.79,2,547.87,5.0,RJ,1,29
ORD100289,CUST34744,SELL2273,2018-05-10,2018-05-10 11:00:00,2018-05-11,2018-06-02,2018-05-26,furniture,credit_card,1,19.19,5.75,1,24.94,5.0,SP,0,22
ORD100290,CUST85625,SELL2097,2017-03-26,2017-03-26 18:00:00,2017-03-27,2017-04-26,2017-04-25,electronics,credit_card,2,98.23,22.26,1,120.49,5.0,PE,0,30
ORD100291,CUST88205,SELL4561,2018-07-23,2018-07-23 21:00:00,2018-07-24,2018-08-14,2018-08-20,clothing,credit_card,2,46.24,3.22,2,95.7,5.0,MT,1,21
ORD100292,CUST44704,SELL1599,2017-06-11,2017-06-11 04:00:00,2017-06-13,2017-06-20,2017-07-10,sports,voucher,1,167.32,23.02,2,357.66,5.0,SP,1,7
